Year,Day,DOY:Time,TOD,ppt_mm,ws10m_ms,ws2m_ms,RH_Percent,AT,Saturated VP (kPa),Actual VP (kPa),VPD (kPa),Soil4in_C,Soil8in_C,Solar_WM2,Dew Point
2011,61,61:01:00:00,100,0,4.633,3.23,26.18,12.5,3.397166883,3.1416,0.255566883,16.91,16.11,-0.186,-6.392590462
2011,61,61:01:15:00,115,0,4.581,3.205,27.21,11.87,3.609274838,3.2652,0.344074838,16.84,16.07,-0.167,-6.429479504
2011,61,61:01:30:00,130,0,4.732,3.291,27.61,11.49,3.694703561,3.3132,0.381503561,16.78,16.04,-0.175,-6.56608232
2011,61,61:01:45:00,145,0,3.952,2.632,28.8,10.9,3.959350451,3.456,0.503350451,16.72,15.99,-0.192,-6.525757524
2011,61,61:02:00:00,200,0,3.336,1.944,30.49,10.09,4.363480919,3.6588,0.704680919,16.65,15.95,-0.178,-6.486155697
2011,61,61:02:15:00,215,0,3.571,2.262,30.7,9.93,4.416119526,3.684,0.732119526,16.58,15.92,-0.18,-6.536161884
2011,61,61:02:30:00,230,0,4.649,3.186,30.12,10.37,4.272062933,3.6144,0.657662933,16.51,15.87,-0.183,-6.40160016
2011,61,61:02:45:00,245,0,4.453,3.017,29.9,10.5,4.218499582,3.588,0.630499582,16.44,15.83,-0.165,-6.384175832
2011,61,61:03:00:00,300,0,4.643,3.189,30.14,10.24,4.276961522,3.6168,0.660161522,16.37,15.79,-0.167,-6.505978075
2011,61,61:03:15:00,315,0,4.644,3.164,31.12,9.72,4.523054805,3.7344,0.788654805,16.29,15.74,-0.174,-6.542449323
2011,61,61:03:30:00,330,0,4.188,2.591,32.07,9.38,4.773268168,3.8484,0.924868168,16.21,15.7,-0.168,-6.448205076
2011,61,61:03:45:00,345,0,4.518,3.03,32.02,9.38,4.75980555,3.8424,0.91740555,16.14,15.65,-0.167,-6.468528421
2011,61,61:04:00:00,400,0,3.615,2.232,33.25,8.89,5.100732335,3.99,1.110732335,16.06,15.6,-0.168,-6.407590106
2011,61,61:04:15:00,415,0,3.257,1.936,33.48,8.77,5.166781559,4.0176,1.149181559,15.99,15.55,-0.166,-6.423384905
2011,61,61:04:30:00,430,0,3.629,2.12,34.29,8.44,5.405336061,4.1148,1.290536061,15.91,15.5,-0.168,-6.402872521
2011,61,61:04:45:00,445,0,2.863,1.573,34.83,8.15,5.569629023,4.1796,1.390029023,15.84,15.45,-0.174,-6.455620573
2011,61,61:05:00:00,500,0,3.606,2.373,33.95,8.42,5.30406339,4.074,1.23006339,15.76,15.4,-0.167,-6.550298133
2011,61,61:05:15:00,515,0,2.874,1.719,34,8.34,5.318852384,4.08,1.238852384,15.69,15.34,-0.178,-6.60171997
2011,61,61:05:30:00,530,0,3.18,2.13,34.83,8.11,5.569629023,4.1796,1.390029023,15.61,15.29,-0.168,-6.491009398
2011,61,61:05:45:00,545,0,2.071,1.228,36.98,7.812,6.267465758,4.4376,1.829865758,15.54,15.24,-0.166,-5.973857755
2011,61,61:06:00:00,600,0,2.328,1.387,36.43,7.494,6.082108239,4.3716,1.710508239,15.46,15.18,-0.168,-6.45252149
2011,61,61:06:15:00,615,0,2.625,1.459,39.04,6.952,7.005890308,4.6848,2.321090308,15.39,15.13,-0.17,-6.033612869
2011,61,61:06:30:00,630,0,2.281,1.151,40.01,6.394,7.378894002,4.8012,2.577694002,15.32,15.07,-0.168,-6.214103757
2011,61,61:06:45:00,645,0,1.853,0.979,39.54,6.569,7.196070132,4.7448,2.451270132,15.25,15.02,-0.166,-6.211067334
2011,61,61:07:00:00,700,0,1.557,0.834,43.1,5.933,8.683932361,5.172,3.511932361,15.18,14.96,-0.049,-5.657115904
2011,61,61:07:15:00,715,0,2.284,1.029,43.03,5.609,8.652298708,5.1636,3.488698708,15.11,14.91,2.335,-5.972303981
2011,61,61:07:30:00,730,0,1.119,0.252,44.23,5.529,9.208579425,5.3076,3.900979425,15.03,14.86,10.71,-5.684760507
2011,61,61:07:45:00,745,0,1.26,0.849,44.38,5.248,9.280237015,5.3256,3.954637015,14.96,14.8,62.22,-5.896156345
2011,61,61:08:00:00,800,0,0.865,0.414,39.9,6.775,7.335749335,4.788,2.547749335,14.88,14.74,121.4,-5.907510598
2011,61,61:08:15:00,815,0,0,0.432,38.22,7.377,6.703403624,4.5864,2.117003624,14.8,14.69,170.1,-5.930660824
2011,61,61:08:30:00,830,0,0.003,0.061,35.73,8.75,5.853081608,4.2876,1.565481608,14.73,14.63,222.3,-5.590559452
2011,61,61:08:45:00,845,0,1.803,1.549,33.41,9.62,5.146601499,4.0092,1.137401499,14.62,14.57,275.7,-5.702552133
2011,61,61:09:00:00,900,0,1.953,1.765,31.47,10.49,4.613879358,3.7764,0.837479358,14.52,14.51,330.4,-5.723973037
2011,61,61:09:15:00,915,0,2.139,2.027,30.67,11.17,4.408566098,3.6804,0.728166098,14.44,14.45,384.2,-5.468790843
2011,61,61:09:30:00,930,0,2.756,2.453,29.46,11.99,4.113122394,3.5352,0.577922394,14.37,14.39,437,-5.285755098
2011,61,61:09:45:00,945,0,2.111,1.941,28.63,12.66,3.920562279,3.4356,0.484962279,14.33,14.34,487.6,-5.082660514
2011,61,61:10:00:00,1000,0,2.456,2.181,27.76,13.5,3.727190244,3.3312,0.395990244,14.32,14.28,537.4,-4.766238121
2011,61,61:10:15:00,1015,0,2.685,2.391,26.57,14.28,3.476165567,3.1884,0.287765567,14.33,14.24,602.2,-4.676654104
2011,61,61:10:30:00,1030,0,2.408,2.241,25.34,14.97,3.232310707,3.0408,0.191510707,14.36,14.2,629.3,-4.715100374
2011,61,61:10:45:00,1045,0,1.76,1.551,23.8,15.76,2.948119891,2.856,0.092119891,14.43,14.16,664,-4.874408277
2011,61,61:11:00:00,1100,0,1.69,1.486,22.38,16.96,2.705649195,2.6856,0.020049195,14.53,14.13,699.5,-4.67874762
2011,61,61:11:15:00,1115,0,1.206,1.13,20.74,18.05,2.447442772,2.4888,-0.041357228,14.66,14.11,731.4,-4.776545032
2011,61,61:11:30:00,1130,0,0.825,0.801,19.22,19.03,2.22763235,2.3064,-0.07876765,14.82,14.11,761.7,-4.972472596
2011,61,61:11:45:00,1145,0,1.862,1.546,17.16,20.23,1.957383702,2.0592,-0.101816298,15.01,14.11,785.6,-5.485533689
2011,61,61:12:00:00,1200,0,1.277,1.342,14.9,20.65,1.694336794,1.788,-0.093663206,15.22,14.13,805,-6.990770109
2011,61,61:12:15:00,1215,0,0.903,0.998,13.04,21.25,1.501646537,1.5648,-0.063153463,15.46,14.16,821,-8.235438337
2011,61,61:12:30:00,1230,0,1.43,1.2,13.28,21.68,1.525375897,1.5936,-0.068224103,15.72,14.2,833,-7.663011077
2011,61,61:12:45:00,1245,0,0.812,0.923,12.87,22.33,1.485034895,1.5444,-0.059365105,16,14.26,839,-7.557215625
2011,61,61:13:00:00,1300,0,1.692,1.623,12,23.1,1.40252257,1.44,-0.03747743,16.29,14.33,839,-7.858456205
2011,61,61:13:15:00,1315,0,2.195,1.991,11.3,23.35,1.33908492,1.356,-0.01691508,16.59,14.42,837,-8.436431305
2011,61,61:13:30:00,1330,0,1.821,1.309,10.24,24.38,1.247819927,1.2288,0.019019927,16.89,14.51,837,-8.905298423
2011,61,61:13:45:00,1345,0,2.476,2.241,9.92,24.28,1.221365234,1.1904,0.030965234,17.18,14.62,821,-9.385358865
2011,61,61:14:00:00,1400,0,2.519,2.059,10.07,23.92,1.23370382,1.2084,0.02530382,17.47,14.74,803,-9.468564444
2011,61,61:14:15:00,1415,0,3.652,3.265,9.54,24.74,1.190591857,1.1448,0.045791857,17.76,14.87,787.4,-9.532463804
2011,61,61:14:30:00,1430,0,3.55,3.197,8.95,24.93,1.144162898,1.074,0.070162898,18.06,15.01,762.7,-10.19658205
2011,61,61:14:45:00,1445,0,3.069,2.739,8.86,25.05,1.137222398,1.0632,0.074022398,18.38,15.16,735.2,-10.23399133
2011,61,61:15:00:00,1500,0,4.079,3.42,8.38,25.35,1.100828356,1.0056,0.095228356,18.7,15.32,707.8,-10.71040298
2011,61,61:15:15:00,1515,0,1.891,1.688,8.11,25.58,1.080810523,0.9732,0.107610523,19.03,15.48,674.5,-10.95006988
2011,61,61:15:30:00,1530,0,3.931,3.355,7.684,25.72,1.04987811,0.92208,0.12779811,19.35,15.65,635.6,-11.52061305
2011,61,61:15:45:00,1545,0,3.977,3.493,7.49,26.08,1.036051734,0.8988,0.137251734,19.64,15.81,593.3,-11.57420693
2011,61,61:16:00:00,1600,0,1.31,1.156,7.482,26.15,1.035485033,0.89784,0.137645033,19.93,15.98,545.7,-11.53608303
2011,61,61:16:15:00,1615,0,1.44,1.321,7.28,26.71,1.021265987,0.8736,0.147665987,20.21,16.15,503.8,-11.46648679
2011,61,61:16:30:00,1630,0,2.823,2.481,7.302,26.69,1.022806206,0.87624,0.146566206,20.46,16.31,452.8,-11.4435085
2011,61,61:16:45:00,1645,0,2.962,2.681,7.072,26.85,1.006804554,0.84864,0.158164554,20.69,16.47,401.7,-11.72514585
2011,61,61:17:00:00,1700,0,4.662,3.959,7.425,26.68,1.031455181,0.891,0.140455181,20.9,16.63,347.8,-11.24235489
2011,61,61:17:15:00,1715,0,2.626,2.116,7.459,26.52,1.033857287,0.89508,0.138777287,21.08,16.78,293.1,-11.30273017
2011,61,61:17:30:00,1730,0,3.216,2.533,8.13,26.19,1.082282258,0.9756,0.106682258,21.24,16.93,240.2,-10.46677167
2011,61,61:17:45:00,1745,0,3.676,2.623,8.39,25.89,1.101575982,1.0068,0.094775982,21.37,17.06,188.1,-10.29339875
2011,61,61:18:00:00,1800,0,4.764,3.51,8.88,25.3,1.138761522,1.0656,0.073161522,21.46,17.19,137.2,-10.0181823
2011,61,61:18:15:00,1815,0,4.654,3.087,9.56,24.68,1.19219434,1.1472,0.04499434,21.52,17.31,80.3,-9.551267342
2011,61,61:18:30:00,1830,0,5.212,3.705,9.95,23.78,1.223824233,1.194,0.029824233,21.56,17.42,32.72,-9.726984141
2011,61,61:18:45:00,1845,0,3.907,2.462,10.96,22.58,1.309192521,1.3152,-0.006007479,21.56,17.51,6.668,-9.419007031
2011,61,61:19:00:00,1900,0,3.583,2.182,11.66,21.99,1.37138778,1.3992,-0.02781222,21.53,17.58,0.719,-9.087505501
2011,61,61:19:15:00,1915,0,4.267,2.679,11.4,21.46,1.347990168,1.368,-0.020009832,21.47,17.66,-0.242,-9.784043658
2011,61,61:19:30:00,1930,0,3.519,2.098,11.78,21.06,1.38230648,1.4136,-0.03129352,21.39,17.73,-0.267,-9.678941603
2011,61,61:19:45:00,1945,0,4.021,2.542,11.54,20.68,1.360544919,1.3848,-0.024255081,21.28,17.78,-0.285,-10.2337959
2011,61,61:20:00:00,2000,0,4.461,2.843,11.37,20.46,1.345313146,1.3644,-0.019086854,21.15,17.82,-0.274,-10.5909314
2011,61,61:20:15:00,2015,0,4.942,3.349,11.44,19.94,1.35156681,1.3728,-0.02123319,21,17.84,-0.277,-10.91659694
2011,61,61:20:30:00,2030,0,4.911,3.164,11.54,19.67,1.360544919,1.3848,-0.024255081,20.85,17.85,-0.276,-11.01693789
2011,61,61:20:45:00,2045,0,4.233,2.745,11.03,20.08,1.315298441,1.3236,-0.008301559,20.69,17.86,-0.27,-11.26487672
2011,61,61:21:00:00,2100,0,3.381,2,11.93,19.17,1.396062193,1.4316,-0.035537807,20.53,17.86,-0.252,-10.98954623
2011,61,61:21:15:00,2115,0,4.127,2.692,11.74,19.13,1.378658459,1.4088,-0.030141541,20.38,17.85,-0.239,-11.22146977
2011,61,61:21:30:00,2130,0,4.461,2.933,11.96,18.91,1.398827718,1.4352,-0.036372282,20.22,17.83,-0.236,-11.16070869
2011,61,61:21:45:00,2145,0,3.878,2.587,12.37,18.23,1.4371084,1.4844,-0.0472916,20.07,17.8,-0.249,-11.27067045
2011,61,61:22:00:00,2200,0,4.188,2.656,13.12,17.53,1.509520062,1.5744,-0.064879938,19.91,17.77,-0.244,-11.08481335
2011,61,61:22:15:00,2215,0,3.984,2.44,13.72,16.88,1.569735659,1.6464,-0.076664341,19.77,17.73,-0.204,-11.03916046
2011,61,61:22:30:00,2230,0,3.935,2.301,14.37,16.29,1.637338182,1.7244,-0.087061818,19.62,17.7,-0.233,-10.92861864
2011,61,61:22:45:00,2245,0,3.761,2.222,14.14,16.26,1.613130972,1.6968,-0.083669028,19.48,17.65,-0.191,-11.15442668
2011,61,61:23:00:00,2300,0,4.438,2.695,14.17,16.17,1.616270521,1.7004,-0.084129479,19.34,17.6,-0.225,-11.19956547
2011,61,61:23:15:00,2315,0,3.69,2.2,14.8,15.62,1.683451062,1.776,-0.092548938,19.2,17.56,-0.188,-11.0946666
2011,61,61:23:30:00,2330,0,2.395,1.258,16.25,14.63,1.847453225,1.95,-0.102546775,19.07,17.51,-0.212,-10.72027552
2011,61,61:23:45:00,2345,0,2.86,1.372,16.76,14.26,1.908376432,2.0112,-0.102823568,18.93,17.46,-0.235,-10.63226368
2011,62,62:00:00:00,0,0,3.417,1.901,16.29,14.52,1.852169142,1.9548,-0.102630858,18.8,17.41,-0.212,-10.77845423
2011,62,62:00:15:00,15,0,2.139,1.422,15.19,14.68,1.726255267,1.8228,-0.096544733,18.67,17.35,-0.212,-11.52350877
2011,62,62:00:30:00,30,0,4.421,3.006,16.8,14.22,1.913228303,2.016,-0.102771697,18.54,17.29,-0.209,-10.634817
2011,62,62:00:45:00,45,0,5.258,3.832,18.88,15.92,2.180898158,2.2656,-0.084701842,18.42,17.23,-0.227,-7.761123294
2011,62,62:01:00:00,100,0,4.083,2.897,19.86,15.24,2.317983895,2.3832,-0.065216105,18.29,17.17,-0.219,-7.669802341
2011,62,62:01:15:00,115,0,3.935,2.694,21.51,14.23,2.565858769,2.5812,-0.015341231,18.17,17.11,-0.203,-7.479636426
2011,62,62:01:30:00,130,0,5.31,3.815,23.77,13.78,2.942807554,2.8524,0.090407554,18.06,17.05,-0.181,-6.562622291
2011,62,62:01:45:00,145,0,5.456,3.831,26.04,13.5,3.36919248,3.1248,0.24439248,17.95,16.98,-0.19,-5.608542632
2011,62,62:02:00:00,200,0,6.482,4.482,27.43,13.61,3.656045215,3.2916,0.364445215,17.86,16.92,-0.201,-4.829732599
2011,62,62:02:15:00,215,0,6.988,5.283,27.88,13.84,3.753358372,3.3456,0.407758372,17.76,16.86,-0.207,-4.416749798
2011,62,62:02:30:00,230,0,6.551,4.888,29.06,13.22,4.019319406,3.4872,0.532119406,17.67,16.8,-0.208,-4.401821484
2011,62,62:02:45:00,245,0,6.583,4.826,30.18,12.61,4.286773352,3.6216,0.665173352,17.59,16.74,-0.191,-4.42906
2011,62,62:03:00:00,300,0,6.182,4.774,31.16,12.19,4.533355491,3.7392,0.794155491,17.51,16.68,-0.211,-4.370855697
2011,62,62:03:15:00,315,0,5.186,3.51,32.52,12.06,4.895927586,3.9024,0.993527586,17.44,16.62,-0.214,-3.916842703
2011,62,62:03:30:00,330,0,4.435,3.261,33.56,11.45,5.189928538,4.0272,1.162728538,17.37,16.55,-0.218,-4.033455653
2011,62,62:03:45:00,345,0,3.386,2.387,33.5,10.93,5.172559888,4.02,1.152559888,17.3,16.5,-0.195,-4.514596114
2011,62,62:04:00:00,400,0,3.165,2.512,33.97,10.3,5.309974701,4.0764,1.233574701,17.23,16.45,-0.218,-4.885040128
2011,62,62:04:15:00,415,0,4.165,3.21,32.59,9.8,4.915251828,3.9108,1.004451828,17.17,16.39,-0.208,-5.869952311
2011,62,62:04:30:00,430,0,3.394,2.478,31.47,9.08,4.613879358,3.7764,0.837479358,17.1,16.34,-0.18,-6.956220638
2011,62,62:04:45:00,445,0,2.594,1.872,30.26,8.59,4.306455741,3.6312,0.675255741,17.03,16.28,-0.208,-7.890160906
2011,62,62:05:00:00,500,0,4.357,3.323,26.45,9.19,3.451689567,3.174,0.277689567,16.97,16.23,-0.178,-9.093875754
2011,62,62:05:15:00,515,0,4.288,3.211,25.57,9.27,3.276741251,3.0684,0.208341251,16.9,16.17,-0.167,-9.455473065
2011,62,62:05:30:00,530,0,4.366,3.274,25.54,9,3.270915938,3.0648,0.206115938,16.83,16.12,-0.168,-9.700967068
2011,62,62:05:45:00,545,0,3.574,2.578,25.3,9.04,3.224637513,3.036,0.188637513,16.75,16.06,-0.17,-9.786327533
2011,62,62:06:00:00,600,0,3.355,2.621,24.66,9.31,3.104008121,2.9592,0.144808121,16.68,16,-0.175,-9.880365116
2011,62,62:06:15:00,615,0,3.349,2.543,25.02,9.14,3.171368406,3.0024,0.168968406,16.6,15.95,-0.179,-9.841840498
2011,62,62:06:30:00,630,0,4.231,3.049,24.53,9.21,3.079992104,2.9436,0.136392104,16.53,15.89,-0.179,-10.03218789
2011,62,62:06:45:00,645,0,3.759,2.903,24.65,9.13,3.102154954,2.958,0.144154954,16.45,15.83,-0.167,-10.03861239
2011,62,62:07:00:00,700,0,3.794,2.763,25.42,8.82,3.247704864,3.0504,0.197304864,16.38,15.77,0.316,-9.91425943
2011,62,62:07:15:00,715,0,2.724,1.973,25.82,8.65,3.325638268,3.0984,0.227238268,16.31,15.72,5.888,-9.862159852
2011,62,62:07:30:00,730,0,2.546,1.687,26.14,8.65,3.389153618,3.1368,0.252353618,16.24,15.66,35.18,-9.70630571
2011,62,62:07:45:00,745,0,3.405,2.673,25.52,8.96,3.267037413,3.0624,0.204637413,16.17,15.6,74.91,-9.745049278
2011,62,62:08:00:00,800,0,3.471,2.757,25.07,9.17,3.180824079,3.0084,0.172424079,16.11,15.54,86.7,-9.79102056
2011,62,62:08:15:00,815,0,2.518,1.999,24.57,9.49,3.087364326,2.9484,0.138964326,16.05,15.49,63.14,-9.773533921
2011,62,62:08:30:00,830,0,2.586,2.034,24.57,9.78,3.087364326,2.9484,0.138964326,15.99,15.43,92.2,-9.526994703
2011,62,62:08:45:00,845,0,3.404,2.731,23.34,10.97,2.86757675,2.8008,0.06677675,15.94,15.37,160.4,-9.171020327
2011,62,62:09:00:00,900,0,3.498,2.915,22.37,11.87,2.704005376,2.6844,0.019605376,15.9,15.32,395.9,-8.953438598
2011,62,62:09:15:00,915,0,4.112,3.397,20.72,13.62,2.444431781,2.4864,-0.041968219,15.86,15.27,420.4,-8.469089666
2011,62,62:09:30:00,930,0,3.552,2.985,18.85,15.98,2.176816045,2.262,-0.085183955,15.84,15.22,302.7,-7.732293535
2011,62,62:09:45:00,945,0,4.699,3.934,16.79,17.93,1.912014324,2.0148,-0.102785676,15.84,15.17,419.4,-7.632822256
2011,62,62:10:00:00,1000,0,5.597,4.402,15.26,18.96,1.734038252,1.8312,-0.097161748,15.84,15.12,349.6,-8.033102188
2011,62,62:10:15:00,1015,0,4.966,4.143,14.82,19.6,1.685623289,1.7784,-0.092776711,15.87,15.09,248.6,-7.897748436
2011,62,62:10:30:00,1030,0,4.426,3.647,15.31,19.94,1.739616347,1.8372,-0.097583653,15.92,15.05,305.1,-7.206387087
2011,62,62:10:45:00,1045,0,5.465,4.482,14.01,21.51,1.599587997,1.6812,-0.081612003,15.99,15.02,570.2,-7.105698366
2011,62,62:11:00:00,1100,0,7.877,6.196,13.85,22.28,1.583056736,1.662,-0.078943264,16.07,15,662.6,-6.645986915
2011,62,62:11:15:00,1115,0,7.031,5.917,13.48,23.21,1.545401127,1.6176,-0.072198873,16.17,14.99,790.5,-6.265541781
2011,62,62:11:30:00,1130,0,7.217,5.879,13.62,23.29,1.559555711,1.6344,-0.074844289,16.27,14.99,494.8,-6.06764276
2011,62,62:11:45:00,1145,0,6.56,5.393,13.53,23.32,1.550443339,1.6236,-0.073156661,16.4,15,691.1,-6.130645389
2011,62,62:12:00:00,1200,0,6.298,5.399,13.11,23.98,1.508533894,1.5732,-0.064666106,16.55,15.01,898,-6.024343631
2011,62,62:12:15:00,1215,0,7.905,6.031,12.82,24.65,1.480179922,1.5384,-0.058220078,16.72,15.03,891,-5.792744116
2011,62,62:12:30:00,1230,0,5.751,4.822,12.58,25.12,1.4570695,1.5096,-0.0525305,16.9,15.07,678.4,-5.673660093
2011,62,62:12:45:00,1245,0,6.598,4.882,12.64,25.31,1.4628172,1.5168,-0.0539828,17.1,15.11,866,-5.463093884
2011,62,62:13:00:00,1300,0,5.836,4.608,12.35,25.49,1.435219927,1.482,-0.046780073,17.32,15.16,869,-5.627658085
2011,62,62:13:15:00,1315,0,2.562,2.198,11.87,25.84,1.390545547,1.4244,-0.033854453,17.54,15.22,803,-5.875685103
2011,62,62:13:30:00,1330,0,3.137,2.573,11.5,25.85,1.356947407,1.38,-0.023052593,17.77,15.29,803,-6.281788331
2011,62,62:13:45:00,1345,0,6.036,4.87,10.48,26.67,1.267990251,1.2576,0.010390251,18.03,15.38,830,-6.861661584
2011,62,62:14:00:00,1400,0,4.434,3.555,9.9,26.94,1.219728316,1.188,0.031728316,18.31,15.47,690.6,-7.393783022
2011,62,62:14:15:00,1415,0,5.127,4.166,9.13,27.83,1.15815579,1.0956,0.06255579,18.62,15.57,687.5,-7.76751301
2011,62,62:14:30:00,1430,0,5.174,4.399,8.69,27.37,1.12421357,1.0428,0.08141357,18.92,15.68,478,-8.744957101
2011,62,62:14:45:00,1445,0,6.115,4.736,8.58,27.43,1.115866036,1.0296,0.086266036,19.23,15.8,714.4,-8.862805821
2011,62,62:15:00:00,1500,0,4.583,3.69,8.86,26.97,1.137222398,1.0632,0.074022398,19.52,15.92,368.6,-8.796441734
2011,62,62:15:15:00,1515,0,5.256,4.151,8.74,27.6,1.128026033,1.0488,0.079226033,19.79,16.05,724.8,-8.499989643
2011,62,62:15:30:00,1530,0,5.415,4.566,8.77,27.03,1.130318968,1.0524,0.077918968,20.03,16.19,482.5,-8.881852032
2011,62,62:15:45:00,1545,0,6.246,5.199,8.87,26.69,1.137991731,1.0644,0.073591731,20.25,16.32,269.2,-8.991536991
2011,62,62:16:00:00,1600,0,5.78,4.72,9.2,26.71,1.163637993,1.104,0.059637993,20.46,16.44,339.6,-8.510133679
2011,62,62:16:15:00,1615,0,6.948,5.599,9.05,27.4,1.15191825,1.086,0.06591825,20.65,16.57,567.6,-8.202984445
2011,62,62:16:30:00,1630,0,6.477,5.23,9.2,27.23,1.163637993,1.104,0.059637993,20.81,16.7,475.1,-8.119540495
2011,62,62:16:45:00,1645,0,5.319,4.309,9.29,26.8,1.170720075,1.1148,0.055920075,20.94,16.82,423.3,-8.317813752
2011,62,62:17:00:00,1700,0,5.412,4.491,9.74,26.11,1.206702269,1.1688,0.037902269,21.07,16.93,200.4,-8.231820899
2011,62,62:17:15:00,1715,0,6.414,5.216,9.42,26.37,1.181016682,1.1304,0.050616682,21.19,17.04,330.1,-8.463538796
2011,62,62:17:30:00,1730,0,6.783,5.565,9.3,25.74,1.171509308,1.116,0.055509308,21.29,17.14,128.5,-9.101756482
2011,62,62:17:45:00,1745,0,6.054,4.807,8.87,25.32,1.137991731,1.0644,0.073591731,21.38,17.24,181.5,-10.01742228
2011,62,62:18:00:00,1800,0,4.775,3.81,9.09,25.12,1.155033316,1.0908,0.064233316,21.45,17.33,114.3,-9.857921758
2011,62,62:18:15:00,1815,0,4.074,3.204,9.24,24.97,1.166780918,1.1088,0.057980918,21.49,17.42,93.5,-9.763716367
2011,62,62:18:30:00,1830,0,3.409,2.515,9.58,24.26,1.19379872,1.1496,0.04419872,21.5,17.5,35.8,-9.842465325
2011,62,62:18:45:00,1845,0,2.418,1.525,10.1,23.18,1.236184646,1.212,0.024184646,21.49,17.57,6.185,-9.99437517
2011,62,62:19:00:00,1900,0,0.584,0.379,10.78,22.64,1.293605826,1.2936,5.83E-06,21.46,17.63,0.602,-9.582952161
2011,62,62:19:15:00,1915,0,1.99,1.161,11.56,21.87,1.362346815,1.3872,-0.024853185,21.4,17.69,-0.294,-9.29002013
2011,62,62:19:30:00,1930,0,2.028,1.19,12.29,21.39,1.429567577,1.4748,-0.045232423,21.33,17.74,-0.297,-8.883474168
2011,62,62:19:45:00,1945,0,1.955,1.013,12.73,20.69,1.471476077,1.5276,-0.056123923,21.22,17.77,-0.297,-8.982274733
2011,62,62:20:00:00,2000,0,2.216,1.376,13.3,20.4,1.527368119,1.596,-0.068631881,21.1,17.79,-0.295,-8.651118305
2011,62,62:20:15:00,2015,0,2.428,1.335,13.76,19.55,1.573823936,1.6512,-0.077376064,20.97,17.81,-0.287,-8.887984101
2011,62,62:20:30:00,2030,0,2.768,1.42,14.3,19.02,1.629937263,1.716,-0.086062737,20.82,17.82,-0.291,-8.817217164
2011,62,62:20:45:00,2045,0,3.322,1.758,14.57,18.89,1.65864634,1.7484,-0.08975366,20.66,17.81,-0.29,-8.681832393
2011,62,62:21:00:00,2100,0,3.616,2.071,14.48,19.12,1.649027759,1.7376,-0.088572241,20.5,17.8,-0.281,-8.577885607
2011,62,62:21:15:00,2115,0,3.968,2.286,14.76,18.9,1.679113973,1.7712,-0.092086027,20.34,17.78,-0.251,-8.508207053
2011,62,62:21:30:00,2130,0,3.634,2.044,15.22,18.53,1.729587074,1.8264,-0.096812926,20.19,17.75,-0.259,-8.411089225
2011,62,62:21:45:00,2145,0,3.392,1.818,16.79,17.96,1.912014324,2.0148,-0.102785676,20.03,17.72,-0.255,-7.608522504
2011,62,62:22:00:00,2200,0,3.919,2.511,17.22,18.11,1.964829052,2.0664,-0.101570948,19.89,17.68,-0.274,-7.160110286
2011,62,62:22:15:00,2215,0,2.855,1.846,18.7,17.32,2.156505603,2.244,-0.087494397,19.75,17.64,-0.247,-6.735498418
2011,62,62:22:30:00,2230,0,2.915,1.692,19.61,16.56,2.282315981,2.3532,-0.070884019,19.62,17.6,-0.26,-6.743319631
2011,62,62:22:45:00,2245,0,2.953,1.724,19.08,16.68,2.208283822,2.2896,-0.081316178,19.49,17.55,-0.259,-7.000067901
2011,62,62:23:00:00,2300,0,2.922,1.702,18.8,16.4,2.17002738,2.256,-0.08597262,19.37,17.51,-0.245,-7.421507935
2011,62,62:23:15:00,2315,0,3.508,2.389,20.71,13.87,2.4429275,2.4852,-0.0422725,19.25,17.46,-0.246,-8.26731273
2011,62,62:23:30:00,2330,0,2.322,1.227,21.9,12.88,2.627723009,2.628,-0.000276991,19.13,17.41,-0.229,-8.377567527
2011,62,62:23:45:00,2345,0,1.323,0.473,21.14,13.34,2.508347212,2.5368,-0.028452788,19.02,17.36,-0.215,-8.445431646
2011,63,63:00:00:00,0,0,0.283,0.234,21.23,13.31,2.522231812,2.5476,-0.025368188,18.91,17.31,-0.214,-8.416061841
2011,63,63:00:15:00,15,0,0.92,0.542,21.69,13.47,2.594251538,2.6028,-0.008548462,18.8,17.26,-0.221,-8.007416763
2011,63,63:00:30:00,30,0,0.965,1.03,23.6,12.72,2.912861794,2.832,0.080861794,18.69,17.21,-0.235,-7.551018904
2011,63,63:00:45:00,45,0,1.983,1.386,24.13,11.71,3.007110201,2.8956,0.111510201,18.59,17.15,-0.213,-8.119616163
2011,63,63:01:00:00,100,0,1.678,0.331,25.12,10.95,3.190304326,3.0144,0.175904326,18.48,17.1,-0.18,-8.249239477
2011,63,63:01:15:00,115,0,0.825,0.281,28.73,11.14,3.9433386,3.4476,0.4957386,18.38,17.05,-0.212,-6.349969381
2011,63,63:01:30:00,130,0,0.31,0.432,28.09,11.4,3.79953761,3.3708,0.42873761,18.28,17,-0.181,-6.419158105
2011,63,63:01:45:00,145,0,0.489,0,28.07,11.12,3.795118382,3.3684,0.426718382,18.18,16.94,-0.174,-6.669811828
2011,63,63:02:00:00,200,0,0.47,0.188,30.69,10.79,4.413600468,3.6828,0.730800468,18.08,16.89,-0.169,-5.791171819
2011,63,63:02:15:00,215,0,1.32,0.776,28.03,11.47,3.786293348,3.3636,0.422693348,17.99,16.83,-0.168,-6.386688063
